Person Id,Floor Access DateTime,Floor Level,Building
50,10/28/15 13:41,6,C
5,10/28/15 13:41,1,B
81,10/28/15 13:41,6,C
82,10/28/15 13:42,1,C
98,10/28/15 13:42,8,C
68,10/28/15 13:42,3,B
6,10/28/15 13:43,1,A
27,10/28/15 13:43,2,C
72,10/28/15 13:43,5,C
63,10/28/15 13:45,3,B
26,10/28/15 13:45,9,A
94,10/28/15 13:45,3,C
71,10/28/15 13:46,4,B
64,10/28/15 13:47,7,B
55,10/28/15 13:49,10,B
37,10/28/15 13:51,6,A
4,10/28/15 13:51,9,A
47,10/28/15 13:51,1,B
96,10/28/15 13:52,9,C
17,10/28/15 13:54,9,B
44,10/28/15 13:55,2,B
99,10/28/15 13:55,2,C
43,10/28/15 13:56,9,C
51,10/28/15 13:57,6,A
39,10/28/15 13:57,3,B
8,10/28/15 13:58,3,B
2,10/28/15 13:58,10,A
36,10/28/15 13:58,5,A
21,10/28/15 13:59,6,A
74,10/28/15 18:02,4,B
49,10/28/15 18:03,5,B
59,10/28/15 18:05,9,C
18,10/28/15 18:07,5,A
73,10/28/15 18:10,10,A
45,10/28/15 18:11,4,B
21,10/28/15 18:12,6,A
46,10/28/15 18:12,5,B
44,10/28/15 18:12,8,B
81,10/28/15 18:13,9,B
3,10/28/15 18:15,7,B
12,10/28/15 18:18,10,A
95,10/28/15 18:19,5,C
58,10/28/15 18:21,7,C
64,10/28/15 18:24,10,B
79,10/28/15 18:25,9,B
2,10/28/15 18:25,3,C
33,10/28/15 18:25,7,B
29,10/28/15 18:26,5,A
98,10/28/15 18:27,5,A
83,10/28/15 18:30,2,A
85,10/28/15 18:31,5,A
9,10/28/15 18:33,3,A
94,10/28/15 18:33,5,B
23,10/28/15 18:34,2,C
50,10/28/15 18:34,2,C
48,10/28/15 18:36,4,B
7,10/28/15 18:36,6,C
56,10/28/15 18:37,6,C
26,10/28/15 18:39,1,B
78,10/28/15 18:41,7,B
51,10/28/15 18:45,4,C
30,10/28/15 18:45,1,A
17,10/28/15 18:47,6,C
52,10/28/15 18:47,5,B
61,10/28/15 18:48,6,C
14,10/28/15 18:48,6,B
62,10/28/15 18:49,1,B
43,10/28/15 18:54,8,C
89,10/28/15 18:55,4,A
41,10/28/15 18:58,1,A
32,10/28/15 18:59,3,C
99,10/28/15 18:59,4,C
71,10/28/15 19:01,4,C
5,10/28/15 19:02,10,A
91,10/28/15 19:02,6,C
55,10/28/15 19:03,6,C
1,10/28/15 19:04,5,A
37,10/28/15 19:06,9,C
31,10/28/15 19:09,5,C
80,10/28/15 19:11,4,A
70,10/28/15 19:11,10,B
28,10/28/15 19:12,8,C
66,10/28/15 19:13,9,B
11,10/28/15 19:15,5,C
4,10/28/15 19:15,3,C
60,10/28/15 19:19,4,A
67,10/28/15 19:20,9,A
84,10/28/15 19:21,4,A
24,10/28/15 19:22,3,A
53,10/28/15 19:25,2,B
47,10/28/15 19:26,5,B
6,10/28/15 19:26,6,A
72,10/28/15 19:27,9,C
22,10/28/15 19:28,4,A
16,10/28/15 19:29,3,B
15,10/28/15 19:29,5,A
90,10/28/15 19:30,2,A
86,10/28/15 19:33,9,A
54,10/28/15 19:33,4,C
96,10/28/15 19:34,5,B
19,10/28/15 19:35,4,A
76,10/28/15 19:36,10,A
87,10/28/15 19:38,10,B
34,10/28/15 19:39,8,A
77,10/28/15 19:41,2,A
65,10/28/15 19:42,10,B
75,10/28/15 19:42,4,B
25,10/28/15 19:42,6,C
36,10/28/15 19:43,10,A
20,10/28/15 19:44,7,B
63,10/28/15 19:45,8,C
10,10/28/15 19:45,9,B
38,10/28/15 19:46,8,A
13,10/28/15 19:46,10,B
68,10/28/15 19:46,2,B
42,10/28/15 19:47,10,C
39,10/28/15 19:47,4,B
82,10/28/15 19:48,8,B
88,10/28/15 19:48,7,A
57,10/28/15 19:51,3,A
97,10/28/15 19:52,5,B
92,10/28/15 19:53,6,C
8,10/28/15 19:55,7,A
93,10/28/15 19:56,5,C
69,10/28/15 19:56,5,B
35,10/28/15 19:58,6,B
40,10/28/15 19:59,4,C
27,10/28/15 19:59,10,B
97,10/29/15 8:00,6,A
64,10/29/15 8:00,4,A
22,10/29/15 8:00,2,A
44,10/29/15 8:01,7,C
28,10/29/15 8:02,5,A
61,10/29/15 8:02,7,B
63,10/29/15 8:04,3,C
39,10/29/15 8:04,9,B
49,10/29/15 8:06,7,A
2,10/29/15 8:09,8,C
76,10/29/15 8:10,8,C
25,10/29/15 8:10,6,B
85,10/29/15 8:11,2,B
6,10/29/15 8:11,8,B
33,10/29/15 8:13,5,A
24,10/29/15 8:14,9,A
54,10/29/15 8:16,2,B
78,10/29/15 8:16,8,B
43,10/29/15 8:19,7,A
65,10/29/15 8:21,2,B
12,10/29/15 8:22,3,A
10,10/29/15 8:23,8,A
73,10/29/15 8:26,5,B
4,10/29/15 8:26,6,C
91,10/29/15 8:28,7,C
88,10/29/15 8:28,2,A
71,10/29/15 8:28,8,C
86,10/29/15 8:32,2,C
77,10/29/15 8:33,8,B
26,10/29/15 8:35,4,A
50,10/29/15 8:35,2,C
31,10/29/15 8:35,2,A
7,10/29/15 8:36,7,B
80,10/29/15 8:37,3,C
68,10/29/15 8:38,3,B
19,10/29/15 8:40,1,A
69,10/29/15 8:40,9,B
47,10/29/15 8:41,10,A
92,10/29/15 8:41,4,A
16,10/29/15 8:43,10,A
5,10/29/15 8:43,2,A
82,10/29/15 8:45,1,B
37,10/29/15 8:46,3,B
14,10/29/15 8:50,4,A
89,10/29/15 8:50,7,A
48,10/29/15 8:50,3,C
20,10/29/15 8:54,6,B
57,10/29/15 8:57,6,A
46,10/29/15 9:01,6,C
38,10/29/15 9:01,6,A
66,10/29/15 9:02,10,A
15,10/29/15 9:05,6,C
83,10/29/15 9:06,1,B
30,10/29/15 9:06,3,A
1,10/29/15 9:07,6,C
35,10/29/15 9:07,7,B
95,10/29/15 9:13,2,A
79,10/29/15 9:13,5,B
58,10/29/15 9:14,4,C
99,10/29/15 9:14,6,B
98,10/29/15 9:14,1,A
8,10/29/15 9:15,4,B
62,10/29/15 9:15,9,C
70,10/29/15 9:15,5,C
42,10/29/15 9:16,6,B
13,10/29/15 9:19,8,B
75,10/29/15 9:22,8,B
55,10/29/15 9:23,2,A
3,10/29/15 9:26,7,A
87,10/29/15 9:27,9,C
32,10/29/15 9:28,3,C
84,10/29/15 9:28,9,A
11,10/29/15 9:29,6,B
36,10/29/15 9:30,8,A
21,10/29/15 9:31,10,C
9,10/29/15 9:31,9,B
51,10/29/15 9:32,5,B
67,10/29/15 9:33,5,A
59,10/29/15 9:39,8,B
27,10/29/15 9:40,8,B
72,10/29/15 9:40,7,A
17,10/29/15 9:40,6,C
74,10/29/15 9:41,1,C
96,10/29/15 9:42,2,B
60,10/29/15 9:42,6,B
56,10/29/15 9:42,1,A
93,10/29/15 9:46,7,B
45,10/29/15 9:46,10,A
40,10/29/15 9:46,7,B
29,10/29/15 9:47,8,B
18,10/29/15 9:48,7,A
23,10/29/15 9:50,4,B
81,10/29/15 9:50,1,A
52,10/29/15 9:52,8,C
53,10/29/15 9:52,2,B
90,10/29/15 9:53,5,B
34,10/29/15 9:55,4,B
94,10/29/15 9:56,4,B
41,10/29/15 9:59,6,C
53,10/29/15 12:00,8,A
12,10/29/15 12:00,10,B
20,10/29/15 12:01,6,B
32,10/29/15 12:03,8,A
72,10/29/15 12:03,10,B
89,10/29/15 12:05,3,B
21,10/29/15 12:05,1,A
24,10/29/15 12:05,4,B
52,10/29/15 12:06,4,A
33,10/29/15 12:06,8,A
9,10/29/15 12:07,2,C
71,10/29/15 12:07,1,C
66,10/29/15 12:08,3,A
69,10/29/15 12:08,4,B
48,10/29/15 12:10,1,C
93,10/29/15 12:10,1,C
43,10/29/15 12:10,2,C
42,10/29/15 12:10,6,A
81,10/29/15 12:10,8,B
10,10/29/15 12:12,2,A
3,10/29/15 12:13,5,B
7,10/29/15 12:13,4,C
31,10/29/15 12:13,6,C
36,10/29/15 12:13,1,B
58,10/29/15 12:14,10,A
40,10/29/15 12:15,9,B
61,10/29/15 12:16,10,B
73,10/29/15 12:16,1,A
17,10/29/15 12:16,1,A
16,10/29/15 12:18,5,A
37,10/29/15 12:18,10,A
88,10/29/15 12:18,1,A
63,10/29/15 12:18,5,B
97,10/29/15 12:20,2,A
25,10/29/15 12:20,6,A
35,10/29/15 12:22,8,B
98,10/29/15 12:23,4,C
46,10/29/15 12:23,6,B
92,10/29/15 12:24,5,B
11,10/29/15 12:24,10,B
68,10/29/15 12:26,1,B
95,10/29/15 12:26,7,C
6,10/29/15 12:27,1,A
8,10/29/15 12:27,3,C
4,10/29/15 12:27,8,A
26,10/29/15 12:28,1,B
83,10/29/15 12:29,9,A
79,10/29/15 12:29,9,B
27,10/29/15 12:30,1,A
84,10/29/15 12:32,5,B
59,10/29/15 12:32,10,A
90,10/29/15 12:32,2,A
19,10/29/15 12:32,8,B
49,10/29/15 12:34,9,B
39,10/29/15 12:35,5,C
23,10/29/15 12:35,4,B
22,10/29/15 12:35,2,A
74,10/29/15 12:35,1,C
65,10/29/15 12:37,1,C
55,10/29/15 12:37,8,A
2,10/29/15 12:38,9,B
96,10/29/15 12:39,10,B
41,10/29/15 12:39,4,B
5,10/29/15 12:40,3,A
56,10/29/15 12:42,2,A
13,10/29/15 12:42,3,C
30,10/29/15 12:42,8,A
99,10/29/15 12:42,5,B
45,10/29/15 12:43,1,B
77,10/29/15 12:43,5,A
85,10/29/15 12:44,5,C
1,10/29/15 12:45,9,A
76,10/29/15 12:45,4,B
75,10/29/15 12:46,2,A
57,10/29/15 12:47,3,A
54,10/29/15 12:47,4,A
15,10/29/15 12:47,2,A
34,10/29/15 12:47,5,A
82,10/29/15 12:48,7,A
51,10/29/15 12:48,6,A
14,10/29/15 12:48,2,B
94,10/29/15 12:48,8,C
86,10/29/15 12:50,6,C
29,10/29/15 12:50,10,B
87,10/29/15 12:51,1,A
47,10/29/15 12:51,7,B
60,10/29/15 12:51,10,B
64,10/29/15 12:52,6,A
70,10/29/15 12:52,4,A
67,10/29/15 12:52,3,B
80,10/29/15 12:52,2,A
28,10/29/15 12:53,5,B
91,10/29/15 12:53,7,C
18,10/29/15 12:53,10,B
44,10/29/15 12:56,5,C
38,10/29/15 12:57,2,A
50,10/29/15 12:58,10,A
62,10/29/15 12:58,4,B
78,10/29/15 12:59,2,A
30,10/29/15 13:01,10,A
85,10/29/15 13:02,4,A
70,10/29/15 13:02,9,C
81,10/29/15 13:03,4,A
89,10/29/15 13:04,3,C
59,10/29/15 13:05,9,B
29,10/29/15 13:06,1,A
56,10/29/15 13:06,6,C
31,10/29/15 13:07,1,A
73,10/29/15 13:08,8,C
39,10/29/15 13:08,5,A
49,10/29/15 13:08,6,C
58,10/29/15 13:09,9,C
98,10/29/15 13:09,4,C
37,10/29/15 13:10,6,C
92,10/29/15 13:10,8,A
91,10/29/15 13:12,5,B
26,10/29/15 13:12,8,C
87,10/29/15 13:13,2,C
20,10/29/15 13:13,8,C
44,10/29/15 13:14,9,B
82,10/29/15 13:16,6,B
9,10/29/15 13:17,10,A
88,10/29/15 13:18,2,A
4,10/29/15 13:18,10,B
60,10/29/15 13:19,10,C
53,10/29/15 13:19,10,B
78,10/29/15 13:20,1,C
14,10/29/15 13:20,2,A
45,10/29/15 13:20,7,C
80,10/29/15 13:20,7,C
41,10/29/15 13:21,10,A
79,10/29/15 13:21,7,C
71,10/29/15 13:23,4,A
28,10/29/15 13:23,5,C
63,10/29/15 13:23,5,B
95,10/29/15 13:24,4,C
75,10/29/15 13:25,7,B
2,10/29/15 13:25,6,B
94,10/29/15 13:25,9,C
27,10/29/15 13:26,4,C
17,10/29/15 13:28,8,B
77,10/29/15 13:28,9,B
54,10/29/15 13:29,5,A
38,10/29/15 13:29,1,A
11,10/29/15 13:29,2,A
3,10/29/15 13:29,8,A
66,10/29/15 13:30,6,C
61,10/29/15 13:31,4,B
74,10/29/15 13:34,2,A
52,10/29/15 13:35,10,C
68,10/29/15 13:35,3,A
50,10/29/15 13:35,9,B
64,10/29/15 13:35,9,B
8,10/29/15 13:35,2,A
25,10/29/15 13:37,3,C
18,10/29/15 13:37,4,C
86,10/29/15 13:37,8,B
23,10/29/15 13:39,7,C
24,10/29/15 13:39,2,B
22,10/29/15 13:39,1,B
19,10/29/15 13:40,9,B
48,10/29/15 13:40,4,B
67,10/29/15 13:41,8,C
6,10/29/15 13:42,6,C
69,10/29/15 13:43,7,B
72,10/29/15 13:45,3,B
83,10/29/15 13:45,1,B
5,10/29/15 13:46,6,B
47,10/29/15 13:46,8,B
35,10/29/15 13:47,5,A
21,10/29/15 13:48,1,A
34,10/29/15 13:49,6,A
32,10/29/15 13:49,7,A
96,10/29/15 13:49,8,C
1,10/29/15 13:49,9,C
76,10/29/15 13:49,9,B
93,10/29/15 13:49,8,C
55,10/29/15 13:50,5,B
43,10/29/15 13:51,10,A
99,10/29/15 13:51,4,A
97,10/29/15 13:51,6,C
84,10/29/15 13:51,2,C
33,10/29/15 13:52,3,C
42,10/29/15 13:52,8,B
46,10/29/15 13:53,10,B
15,10/29/15 13:53,5,A
90,10/29/15 13:54,4,A
12,10/29/15 13:54,9,A
65,10/29/15 13:56,8,C
40,10/29/15 13:56,4,C
62,10/29/15 13:57,1,A
10,10/29/15 13:57,6,A
57,10/29/15 13:57,6,C
36,10/29/15 13:57,2,C
13,10/29/15 13:58,6,A
16,10/29/15 13:58,10,A
51,10/29/15 13:58,2,C
7,10/29/15 13:59,4,B
57,10/29/15 18:02,3,B
19,10/29/15 18:04,6,C
32,10/29/15 18:05,10,C
24,10/29/15 18:07,8,C
41,10/29/15 18:07,4,A
77,10/29/15 18:08,1,C
76,10/29/15 18:09,8,A
87,10/29/15 18:10,10,A
55,10/29/15 18:16,8,C
45,10/29/15 18:20,6,C
92,10/29/15 18:20,4,C
46,10/29/15 18:21,6,A
16,10/29/15 18:22,3,B
1,10/29/15 18:23,8,A
63,10/29/15 18:23,8,C
33,10/29/15 18:27,6,B
72,10/29/15 18:28,10,A
2,10/29/15 18:28,7,C
94,10/29/15 18:29,6,C
30,10/29/15 18:31,2,C
34,10/29/15 18:32,1,B
95,10/29/15 18:37,7,B
69,10/29/15 18:38,8,C
28,10/29/15 18:38,7,B
93,10/29/15 18:40,2,A
44,10/29/15 18:43,1,B
11,10/29/15 18:44,4,C
5,10/29/15 18:45,4,C
21,10/29/15 18:45,1,C
18,10/29/15 18:45,1,C
17,10/29/15 18:47,4,A
78,10/29/15 18:48,4,C
74,10/29/15 18:49,3,A
25,10/29/15 18:49,4,A
31,10/29/15 18:49,8,B
68,10/29/15 18:50,3,A
39,10/29/15 18:52,6,A
91,10/29/15 18:53,1,A
83,10/29/15 18:54,10,B
97,10/29/15 18:54,9,B
37,10/29/15 18:55,3,B
70,10/29/15 18:57,4,A
23,10/29/15 19:01,8,B
9,10/29/15 19:02,2,B
88,10/29/15 19:06,9,C
75,10/29/15 19:07,5,B
96,10/29/15 19:08,2,B
67,10/29/15 19:09,9,A
38,10/29/15 19:09,7,A
79,10/29/15 19:09,5,A
82,10/29/15 19:12,2,B
4,10/29/15 19:13,3,B
80,10/29/15 19:14,8,B
42,10/29/15 19:15,9,B
6,10/29/15 19:17,7,A
62,10/29/15 19:17,1,A
26,10/29/15 19:19,4,A
40,10/29/15 19:19,5,C
8,10/29/15 19:21,6,B
12,10/29/15 19:21,9,C
15,10/29/15 19:22,10,B
10,10/29/15 19:23,7,B
89,10/29/15 19:24,6,B
59,10/29/15 19:24,1,C
61,10/29/15 19:25,1,B
3,10/29/15 19:26,10,B
65,10/29/15 19:26,6,C
84,10/29/15 19:27,10,C
35,10/29/15 19:28,9,A
85,10/29/15 19:31,10,A
73,10/29/15 19:32,6,C
27,10/29/15 19:33,4,C
53,10/29/15 19:34,8,A
60,10/29/15 19:34,3,A
13,10/29/15 19:35,2,B
22,10/29/15 19:35,10,A
56,10/29/15 19:36,1,A
54,10/29/15 19:36,5,A
7,10/29/15 19:37,9,A
98,10/29/15 19:37,3,A
14,10/29/15 19:37,1,C
58,10/29/15 19:38,4,A
29,10/29/15 19:38,4,C
81,10/29/15 19:39,4,A
71,10/29/15 19:43,6,B
64,10/29/15 19:45,4,A
51,10/29/15 19:46,2,B
52,10/29/15 19:47,2,A
50,10/29/15 19:48,3,B
90,10/29/15 19:49,8,C
48,10/29/15 19:51,8,B
99,10/29/15 19:52,3,A
49,10/29/15 19:53,10,B
43,10/29/15 19:53,5,C
66,10/29/15 19:55,6,C
20,10/29/15 19:56,6,A
86,10/29/15 19:57,10,B
36,10/29/15 19:58,2,C
47,10/29/15 19:58,8,B
72,10/30/15 8:02,7,A
79,10/30/15 8:03,7,B
75,10/30/15 8:03,10,B
6,10/30/15 8:06,5,B
10,10/30/15 8:07,7,B
95,10/30/15 8:08,1,A
38,10/30/15 8:10,10,A
92,10/30/15 8:12,6,B
86,10/30/15 8:12,4,B
55,10/30/15 8:12,2,B
40,10/30/15 8:13,9,B
71,10/30/15 8:15,10,B
29,10/30/15 8:15,4,C
42,10/30/15 8:16,2,B
13,10/30/15 8:16,5,C
23,10/30/15 8:16,2,C
61,10/30/15 8:19,1,A
9,10/30/15 8:20,3,A
46,10/30/15 8:21,5,C
81,10/30/15 8:22,8,C
47,10/30/15 8:24,8,B
68,10/30/15 8:25,7,A
20,10/30/15 8:29,9,B
60,10/30/15 8:29,8,B
5,10/30/15 8:30,1,A
83,10/30/15 8:33,8,B
90,10/30/15 8:35,4,C
39,10/30/15 8:36,2,B
36,10/30/15 8:38,3,B
65,10/30/15 8:38,8,C
66,10/30/15 8:38,2,A
58,10/30/15 8:39,8,A
82,10/30/15 8:40,6,C
94,10/30/15 8:40,10,C
28,10/30/15 8:40,8,C
16,10/30/15 8:40,10,A
34,10/30/15 8:41,5,C
99,10/30/15 8:43,1,A
37,10/30/15 8:43,3,A
27,10/30/15 8:44,10,B
52,10/30/15 8:46,8,B
33,10/30/15 8:47,3,C
12,10/30/15 8:48,3,A
45,10/30/15 8:50,10,B
70,10/30/15 8:51,9,C
69,10/30/15 8:52,10,A
88,10/30/15 8:56,7,A
19,10/30/15 8:58,6,C
84,10/30/15 8:58,7,A
14,10/30/15 8:58,8,C
11,10/30/15 8:58,10,A
43,10/30/15 8:59,3,B
3,10/30/15 9:02,6,B
80,10/30/15 9:03,2,C
26,10/30/15 9:03,2,A
1,10/30/15 9:04,2,B
73,10/30/15 9:04,1,C
51,10/30/15 9:08,9,A
57,10/30/15 9:10,5,A
35,10/30/15 9:11,2,C
76,10/30/15 9:13,4,C
54,10/30/15 9:15,1,A
85,10/30/15 9:18,4,B
74,10/30/15 9:19,7,A
96,10/30/15 9:20,1,C
4,10/30/15 9:22,5,A
56,10/30/15 9:22,5,B
97,10/30/15 9:25,1,C
59,10/30/15 9:25,6,B
21,10/30/15 9:25,6,A
32,10/30/15 9:27,8,A
31,10/30/15 9:29,4,A
89,10/30/15 9:30,8,B
53,10/30/15 9:32,9,A
48,10/30/15 9:32,1,B
24,10/30/15 9:32,4,C
17,10/30/15 9:33,8,B
8,10/30/15 9:33,3,A
22,10/30/15 9:34,1,A
63,10/30/15 9:36,3,B
91,10/30/15 9:37,2,B
44,10/30/15 9:37,1,C
87,10/30/15 9:39,4,A
18,10/30/15 9:39,3,C
77,10/30/15 9:40,7,C
67,10/30/15 9:41,5,A
98,10/30/15 9:46,7,C
25,10/30/15 9:46,9,C
78,10/30/15 9:50,4,B
7,10/30/15 9:52,3,B
64,10/30/15 9:52,4,C
15,10/30/15 9:53,6,C
93,10/30/15 9:55,6,C
49,10/30/15 9:55,3,A
62,10/30/15 9:55,2,B
50,10/30/15 9:57,8,A
41,10/30/15 9:57,8,C
2,10/30/15 9:58,2,C
30,10/30/15 9:59,4,A
96,10/30/15 12:01,3,C
13,10/30/15 12:01,8,A
88,10/30/15 12:02,5,C
16,10/30/15 12:02,8,C
28,10/30/15 12:03,1,A
21,10/30/15 12:03,3,C
64,10/30/15 12:03,3,B
90,10/30/15 12:04,2,B
81,10/30/15 12:05,10,C
85,10/30/15 12:05,5,B
61,10/30/15 12:05,8,A
48,10/30/15 12:05,8,B
65,10/30/15 12:06,7,C
77,10/30/15 12:06,2,B
7,10/30/15 12:06,4,B
74,10/30/15 12:06,5,A
59,10/30/15 12:09,3,A
79,10/30/15 12:10,10,A
44,10/30/15 12:10,3,B
26,10/30/15 12:12,1,A
14,10/30/15 12:12,6,B
45,10/30/15 12:13,9,A
41,10/30/15 12:13,3,A
53,10/30/15 12:13,1,C
94,10/30/15 12:14,8,B
66,10/30/15 12:14,1,A
98,10/30/15 12:14,8,B
2,10/30/15 12:14,1,B
97,10/30/15 12:17,3,B
43,10/30/15 12:19,8,A
34,10/30/15 12:19,6,C
84,10/30/15 12:20,5,A
47,10/30/15 12:20,9,C
86,10/30/15 12:21,9,C
87,10/30/15 12:21,8,A
56,10/30/15 12:22,7,C
75,10/30/15 12:22,8,C
73,10/30/15 12:23,1,B
50,10/30/15 12:24,1,A
63,10/30/15 12:24,3,B
10,10/30/15 12:26,8,B
20,10/30/15 12:26,10,A
6,10/30/15 12:27,10,C
32,10/30/15 12:27,9,C
51,10/30/15 12:28,8,C
83,10/30/15 12:29,10,A
57,10/30/15 12:29,7,A
11,10/30/15 12:29,5,B
91,10/30/15 12:30,3,B
12,10/30/15 12:31,9,B
71,10/30/15 12:31,9,A
40,10/30/15 12:31,1,A
3,10/30/15 12:31,8,C
8,10/30/15 12:33,4,C
24,10/30/15 12:33,4,A
82,10/30/15 12:34,1,B
92,10/30/15 12:34,9,B
95,10/30/15 12:35,10,C
35,10/30/15 12:35,4,C
17,10/30/15 12:36,9,B
25,10/30/15 12:37,9,B
15,10/30/15 12:38,10,A
62,10/30/15 12:38,1,A
60,10/30/15 12:38,6,C
49,10/30/15 12:38,4,C
46,10/30/15 12:39,4,A
67,10/30/15 12:39,9,B
38,10/30/15 12:39,2,B
52,10/30/15 12:40,1,B
30,10/30/15 12:42,2,B
37,10/30/15 12:42,9,A
19,10/30/15 12:43,8,C
70,10/30/15 12:43,4,B
89,10/30/15 12:44,10,C
27,10/30/15 12:44,5,C
39,10/30/15 12:44,6,C
76,10/30/15 12:45,4,C
36,10/30/15 12:45,6,C
22,10/30/15 12:45,10,C
93,10/30/15 12:46,1,C
4,10/30/15 12:46,9,B
29,10/30/15 12:46,7,A
72,10/30/15 12:47,9,C
58,10/30/15 12:47,3,A
69,10/30/15 12:47,7,C
33,10/30/15 12:48,9,C
99,10/30/15 12:48,3,B
54,10/30/15 12:49,10,B
31,10/30/15 12:52,10,C
42,10/30/15 12:52,1,A
68,10/30/15 12:53,10,A
55,10/30/15 12:55,6,A
18,10/30/15 12:56,5,B
5,10/30/15 12:56,3,A
78,10/30/15 12:57,4,A
9,10/30/15 12:57,6,B
23,10/30/15 12:58,2,B
80,10/30/15 12:59,7,A
1,10/30/15 12:59,10,B
17,10/30/15 13:00,2,B
60,10/30/15 13:01,5,B
73,10/30/15 13:01,3,B
23,10/30/15 13:01,8,A
68,10/30/15 13:04,7,C
91,10/30/15 13:05,6,A
52,10/30/15 13:05,9,B
88,10/30/15 13:05,6,C
11,10/30/15 13:06,10,A
27,10/30/15 13:06,2,B
48,10/30/15 13:06,8,C
96,10/30/15 13:08,3,A
67,10/30/15 13:08,2,A
38,10/30/15 13:09,8,C
7,10/30/15 13:10,9,B
42,10/30/15 13:10,1,C
9,10/30/15 13:11,6,B
78,10/30/15 13:11,10,B
15,10/30/15 13:12,9,B
87,10/30/15 13:13,7,A
36,10/30/15 13:14,9,A
37,10/30/15 13:14,7,A
49,10/30/15 13:15,1,A
74,10/30/15 13:15,1,B
50,10/30/15 13:15,8,A
26,10/30/15 13:15,8,B
65,10/30/15 13:16,8,B
41,10/30/15 13:16,4,A
64,10/30/15 13:17,3,B
69,10/30/15 13:18,10,B
71,10/30/15 13:18,9,C
59,10/30/15 13:19,6,A
75,10/30/15 13:19,6,A
30,10/30/15 13:19,9,A
56,10/30/15 13:21,3,A
6,10/30/15 13:22,7,B
92,10/30/15 13:22,3,A
32,10/30/15 13:23,3,C
44,10/30/15 13:23,2,C
98,10/30/15 13:24,9,C
19,10/30/15 13:25,6,A
61,10/30/15 13:25,5,B
12,10/30/15 13:26,4,B
29,10/30/15 13:26,1,C
8,10/30/15 13:29,2,B
24,10/30/15 13:29,1,C
72,10/30/15 13:29,5,B
1,10/30/15 13:32,1,A
76,10/30/15 13:32,4,A
81,10/30/15 13:32,1,C
47,10/30/15 13:33,4,A
18,10/30/15 13:33,8,B
80,10/30/15 13:34,9,C
2,10/30/15 13:34,8,B
54,10/30/15 13:35,8,B
35,10/30/15 13:35,1,C
93,10/30/15 13:35,7,C
83,10/30/15 13:36,6,C
57,10/30/15 13:37,2,B
55,10/30/15 13:37,2,C
84,10/30/15 13:37,1,C
95,10/30/15 13:38,4,B
40,10/30/15 13:38,3,C
45,10/30/15 13:38,2,B
58,10/30/15 13:39,5,B
86,10/30/15 13:39,2,C
53,10/30/15 13:39,5,A
51,10/30/15 13:40,8,A
62,10/30/15 13:40,3,A
33,10/30/15 13:41,10,B
97,10/30/15 13:41,8,B
39,10/30/15 13:41,7,B
3,10/30/15 13:42,8,C
70,10/30/15 13:43,4,A
82,10/30/15 13:44,9,C
94,10/30/15 13:44,5,C
89,10/30/15 13:46,1,C
5,10/30/15 13:49,3,B
16,10/30/15 13:49,4,B
99,10/30/15 13:50,3,C
90,10/30/15 13:50,1,B
46,10/30/15 13:51,8,B
34,10/30/15 13:52,2,B
20,10/30/15 13:52,3,C
79,10/30/15 13:52,2,A
14,10/30/15 13:54,5,A
31,10/30/15 13:54,9,C
4,10/30/15 13:55,4,B
21,10/30/15 13:56,8,B
25,10/30/15 13:56,9,C
10,10/30/15 13:56,2,C
77,10/30/15 13:56,4,C
85,10/30/15 13:57,2,C
66,10/30/15 13:57,10,B
28,10/30/15 13:57,9,B
22,10/30/15 13:58,8,A
63,10/30/15 13:59,5,C
13,10/30/15 13:59,1,A
43,10/30/15 13:59,5,A
88,10/30/15 18:00,6,A
75,10/30/15 18:01,9,B
46,10/30/15 18:03,10,C
64,10/30/15 18:05,1,B
60,10/30/15 18:05,6,A
35,10/30/15 18:05,7,A
14,10/30/15 18:06,2,A
27,10/30/15 18:08,3,C
96,10/30/15 18:12,4,A
43,10/30/15 18:13,9,C
67,10/30/15 18:14,1,B
84,10/30/15 18:15,9,C
31,10/30/15 18:17,3,C
94,10/30/15 18:18,9,B
10,10/30/15 18:19,4,B
63,10/30/15 18:19,3,A
57,10/30/15 18:20,8,A
39,10/30/15 18:21,2,C
53,10/30/15 18:21,8,C
12,10/30/15 18:26,6,B
83,10/30/15 18:26,5,C
93,10/30/15 18:27,9,A
92,10/30/15 18:27,9,A
55,10/30/15 18:28,1,A
68,10/30/15 18:29,7,B
16,10/30/15 18:30,5,C
66,10/30/15 18:30,1,B
17,10/30/15 18:30,1,C
62,10/30/15 18:31,5,B
48,10/30/15 18:32,8,B
76,10/30/15 18:34,9,A
54,10/30/15 18:35,7,A
30,10/30/15 18:38,8,A
28,10/30/15 18:40,6,A
38,10/30/15 18:41,4,A
85,10/30/15 18:42,9,A
49,10/30/15 18:44,8,B
97,10/30/15 18:44,3,B
36,10/30/15 18:49,4,A
45,10/30/15 18:51,5,A
25,10/30/15 18:53,7,C
3,10/30/15 18:56,9,C
11,10/30/15 18:57,5,C
89,10/30/15 19:01,5,B
82,10/30/15 19:02,2,A
33,10/30/15 19:02,7,C
24,10/30/15 19:02,3,C
61,10/30/15 19:03,7,C
81,10/30/15 19:03,6,C
42,10/30/15 19:03,9,C
21,10/30/15 19:05,7,A
1,10/30/15 19:05,6,B
